
Period 1:
============================================================================================================================================
Demand ID    | Src -> Dst                              | Required (Gbps)  | Allocated (Gbps)  | Deficit (Gbps)  | Status            
77           | Hannover <-> Stuttgart                  | 87.8             | 0.0               | 87.8            | Underprovisioned  
78           | Hannover <-> Ulm                        | 12.0             | 0.0               | 12.0            | Underprovisioned  
79           | Hannover <-> Muenchen                   | 114.0            | 0.0               | 114.0           | Underprovisioned  
85           | Essen <-> Dortmund                      | 0.0              | 0.0               | 0.0             | OK                
86           | Essen <-> Duesseldorf                   | 0.0              | 0.0               | 0.0             | OK                
87           | Essen <-> Leipzig                       | 21.0             | 0.0               | 21.0            | Underprovisioned  
88           | Essen <-> Koeln                         | 10.0             | 0.0               | 10.0            | Underprovisioned  
89           | Essen <-> Frankfurt                     | 77.0             | 0.0               | 77.0            | Underprovisioned  
90           | Essen <-> Nuernberg                     | 39.0             | 0.0               | 39.0            | Underprovisioned  
91           | Essen <-> Mannheim                      | 8.0              | 0.0               | 8.0             | Underprovisioned  
92           | Essen <-> Karlsruhe                     | 4.0              | 0.0               | 4.0             | Underprovisioned  
93           | Essen <-> Stuttgart                     | 32.5             | 0.0               | 32.5            | Underprovisioned  
94           | Essen <-> Ulm                           | 4.0              | 0.0               | 4.0             | Underprovisioned  
95           | Essen <-> Muenchen                      | 38.0             | 0.0               | 38.0            | Underprovisioned  
102          | Dortmund <-> Duesseldorf                | 82.5             | 0.0               | 82.5            | Underprovisioned  
103          | Dortmund <-> Leipzig                    | 70.0             | 0.0               | 70.0            | Underprovisioned  
104          | Dortmund <-> Koeln                      | 30.0             | 0.0               | 30.0            | Underprovisioned  
105          | Dortmund <-> Frankfurt                  | 247.5            | 0.0               | 247.5           | Underprovisioned  
106          | Dortmund <-> Nuernberg                  | 130.0            | 0.0               | 130.0           | Underprovisioned  
107          | Dortmund <-> Mannheim                   | 30.0             | 0.0               | 30.0            | Underprovisioned  
108          | Dortmund <-> Karlsruhe                  | 15.0             | 0.0               | 15.0            | Underprovisioned  
109          | Dortmund <-> Stuttgart                  | 113.8            | 0.0               | 113.8           | Underprovisioned  
110          | Dortmund <-> Ulm                        | 15.0             | 0.0               | 15.0            | Underprovisioned  
111          | Dortmund <-> Muenchen                   | 142.5            | 0.0               | 142.5           | Underprovisioned  
119          | Duesseldorf <-> Leipzig                 | 115.5            | 0.0               | 115.5           | Underprovisioned  
120          | Duesseldorf <-> Koeln                   | 44.0             | 0.0               | 44.0            | Underprovisioned  
121          | Duesseldorf <-> Frankfurt               | 423.5            | 0.0               | 423.5           | Underprovisioned  
122          | Duesseldorf <-> Nuernberg               | 214.5            | 0.0               | 214.5           | Underprovisioned  
123          | Duesseldorf <-> Mannheim                | 44.0             | 0.0               | 44.0            | Underprovisioned  
124          | Duesseldorf <-> Karlsruhe               | 22.0             | 0.0               | 22.0            | Underprovisioned  
125          | Duesseldorf <-> Stuttgart               | 178.8            | 0.0               | 178.8           | Underprovisioned  
126          | Duesseldorf <-> Ulm                     | 22.0             | 0.0               | 22.0            | Underprovisioned  
127          | Duesseldorf <-> Muenchen                | 209.0            | 0.0               | 209.0           | Underprovisioned  
136          | Leipzig <-> Koeln                       | 0.0              | 0.0               | 0.0             | OK                
137          | Leipzig <-> Frankfurt                   | 0.0              | 0.0               | 0.0             | OK                
138          | Leipzig <-> Nuernberg                   | 159.2            | 0.0               | 159.2           | Underprovisioned  
139          | Leipzig <-> Mannheim                    | 42.0             | 0.0               | 42.0            | Underprovisioned  
140          | Leipzig <-> Karlsruhe                   | 0.0              | 0.0               | 0.0             | OK                
141          | Leipzig <-> Stuttgart                   | 159.2            | 0.0               | 159.2           | Underprovisioned  
142          | Leipzig <-> Ulm                         | 21.0             | 0.0               | 21.0            | Underprovisioned  
143          | Leipzig <-> Muenchen                    | 199.5            | 0.0               | 199.5           | Underprovisioned  
153          | Koeln <-> Frankfurt                     | 0.0              | 0.0               | 0.0             | OK                
154          | Koeln <-> Nuernberg                     | 91.0             | 0.0               | 91.0            | Underprovisioned  
155          | Koeln <-> Mannheim                      | 20.0             | 0.0               | 20.0            | Underprovisioned  
156          | Koeln <-> Karlsruhe                     | 0.0              | 0.0               | 0.0             | OK                
157          | Koeln <-> Stuttgart                     | 78.0             | 0.0               | 78.0            | Underprovisioned  
158          | Koeln <-> Ulm                           | 10.0             | 0.0               | 10.0            | Underprovisioned  
159          | Koeln <-> Muenchen                      | 95.0             | 0.0               | 95.0            | Underprovisioned  
170          | Frankfurt <-> Nuernberg                 | 572.0            | 0.0               | 572.0           | Underprovisioned  
171          | Frankfurt <-> Mannheim                  | 132.0            | 0.0               | 132.0           | Underprovisioned  
172          | Frankfurt <-> Karlsruhe                 | 77.0             | 0.0               | 77.0            | Underprovisioned  
173          | Frankfurt <-> Stuttgart                 | 572.0            | 0.0               | 572.0           | Underprovisioned  
174          | Frankfurt <-> Ulm                       | 77.0             | 0.0               | 77.0            | Underprovisioned  
175          | Frankfurt <-> Muenchen                  | 731.5            | 0.0               | 731.5           | Underprovisioned  
187          | Nuernberg <-> Mannheim                  | 0.0              | 0.0               | 0.0             | OK                
188          | Nuernberg <-> Karlsruhe                 | 0.0              | 0.0               | 0.0             | OK                
189          | Nuernberg <-> Stuttgart                 | 253.5            | 0.0               | 253.5           | Underprovisioned  
190          | Nuernberg <-> Ulm                       | 39.0             | 0.0               | 39.0            | Underprovisioned  
191          | Nuernberg <-> Muenchen                  | 0.0              | 0.0               | 0.0             | OK                
204          | Mannheim <-> Karlsruhe                  | 0.0              | 0.0               | 0.0             | OK                
205          | Mannheim <-> Stuttgart                  | 65.0             | 0.0               | 65.0            | Underprovisioned  
206          | Mannheim <-> Ulm                        | 8.0              | 0.0               | 8.0             | Underprovisioned  
207          | Mannheim <-> Muenchen                   | 76.0             | 0.0               | 76.0            | Underprovisioned  
221          | Karlsruhe <-> Stuttgart                 | 26.0             | 0.0               | 26.0            | Underprovisioned  
222          | Karlsruhe <-> Ulm                       | 4.0              | 0.0               | 4.0             | Underprovisioned  
223          | Karlsruhe <-> Muenchen                  | 38.0             | 0.0               | 38.0            | Underprovisioned  
238          | Stuttgart <-> Ulm                       | 26.0             | 0.0               | 26.0            | Underprovisioned  
239          | Stuttgart <-> Muenchen                  | 0.0              | 0.0               | 0.0             | OK                
255          | Ulm <-> Muenchen                        | 0.0              | 0.0               | 0.0             | OK                
============================================================================================================================================
PERIOD SUMMARY:
Total Connections: 0
Aggregate Required Capacity: 12.61 Tbps
Aggregate Allocated Capacity: 0.00 Tbps
Underprovisioned Demands: 123/272 (45.2%)
Underprovisioning Ratio: 1.000 (100.0% of capacity deficit)
Overprovisioning Ratio: 0.000 (0.0% excess capacity)
Resource Utilization: 0.0%
============================================================================================================================================


Period 9:
============================================================================================================================================
Demand ID    | Src -> Dst                              | Required (Gbps)  | Allocated (Gbps)  | Deficit (Gbps)  | Status            
-------------+-----------------------------------------+------------------+-------------------+-----------------+-------------------
0            | Norden <-> Hamburg                      | 0.0              | 0.0               | 0.0             | OK                
1            | Norden <-> Bremen                       | 0.0              | 0.0               | 0.0             | OK                
2            | Norden <-> Berlin                       | 0.0              | 0.0               | 0.0             | OK                
3            | Norden <-> Hannover                     | 0.0              | 0.0               | 0.0             | OK                
4            | Norden <-> Essen                        | 0.0              | 0.0               | 0.0             | OK                
5            | Norden <-> Dortmund                     | 0.0              | 0.0               | 0.0             | OK                
6            | Norden <-> Duesseldorf                  | 0.0              | 0.0               | 0.0             | OK                
7            | Norden <-> Leipzig                      | 0.0              | 0.0               | 0.0             | OK                
8            | Norden <-> Koeln                        | 0.0              | 0.0               | 0.0             | OK                
9            | Norden <-> Frankfurt                    | 0.0              | 0.0               | 0.0             | OK                
10           | Norden <-> Nuernberg                    | 0.0              | 0.0               | 0.0             | OK                
11           | Norden <-> Mannheim                     | 0.0              | 0.0               | 0.0             | OK                
12           | Norden <-> Karlsruhe                    | 0.0              | 0.0               | 0.0             | OK                
13           | Norden <-> Stuttgart                    | 0.0              | 0.0               | 0.0             | OK                
14           | Norden <-> Ulm                          | 0.0              | 0.0               | 0.0             | OK                
15           | Norden <-> Muenchen                     | 0.0              | 0.0               | 0.0             | OK                
17           | Hamburg <-> Bremen                      | 0.0              | 0.0               | 0.0             | OK                
18           | Hamburg <-> Berlin                      | 0.0              | 0.0               | 0.0             | OK                
19           | Hamburg <-> Hannover                    | 72.0             | 0.0               | 72.0            | Underprovisioned  
20           | Hamburg <-> Essen                       | 0.0              | 0.0               | 0.0             | OK                
21           | Hamburg <-> Dortmund                    | 0.0              | 0.0               | 0.0             | OK                
22           | Hamburg <-> Duesseldorf                 | 0.0              | 0.0               | 0.0             | OK                
23           | Hamburg <-> Leipzig                     | 147.0            | 0.0               | 147.0           | Underprovisioned  
24           | Hamburg <-> Koeln                       | 72.0             | 0.0               | 72.0            | Underprovisioned  
25           | Hamburg <-> Frankfurt                   | 0.0              | 0.0               | 0.0             | OK                
26           | Hamburg <-> Nuernberg                   | 273.0            | 0.0               | 273.0           | Underprovisioned  
27           | Hamburg <-> Mannheim                    | 60.0             | 0.0               | 60.0            | Underprovisioned  
28           | Hamburg <-> Karlsruhe                   | 30.0             | 0.0               | 30.0            | Underprovisioned  
29           | Hamburg <-> Stuttgart                   | 234.0            | 0.0               | 234.0           | Underprovisioned  
30           | Hamburg <-> Ulm                         | 30.0             | 0.0               | 30.0            | Underprovisioned  
31           | Hamburg <-> Muenchen                    | 285.0            | 0.0               | 285.0           | Underprovisioned  
34           | Bremen <-> Berlin                       | 0.0              | 0.0               | 0.0             | OK                
35           | Bremen <-> Hannover                     | 18.0             | 0.0               | 18.0            | Underprovisioned  
36           | Bremen <-> Essen                        | 7.5              | 0.0               | 7.5             | Underprovisioned  
37           | Bremen <-> Dortmund                     | 26.2             | 0.0               | 26.2            | Underprovisioned  
38           | Bremen <-> Duesseldorf                  | 41.2             | 0.0               | 41.2            | Underprovisioned  
39           | Bremen <-> Leipzig                      | 36.8             | 0.0               | 36.8            | Underprovisioned  
40           | Bremen <-> Koeln                        | 18.0             | 0.0               | 18.0            | Underprovisioned  
41           | Bremen <-> Frankfurt                    | 132.0            | 0.0               | 132.0           | Underprovisioned  
42           | Bremen <-> Nuernberg                    | 68.2             | 0.0               | 68.2            | Underprovisioned  
43           | Bremen <-> Mannheim                     | 15.0             | 0.0               | 15.0            | Underprovisioned  
44           | Bremen <-> Karlsruhe                    | 7.5              | 0.0               | 7.5             | Underprovisioned  
45           | Bremen <-> Stuttgart                    | 58.5             | 0.0               | 58.5            | Underprovisioned  
46           | Bremen <-> Ulm                          | 7.5              | 0.0               | 7.5             | Underprovisioned  
47           | Bremen <-> Muenchen                     | 71.2             | 0.0               | 71.2            | Underprovisioned  
51           | Berlin <-> Hannover                     | 54.0             | 0.0               | 54.0            | Underprovisioned  
52           | Berlin <-> Essen                        | 22.5             | 0.0               | 22.5            | Underprovisioned  
53           | Berlin <-> Dortmund                     | 78.8             | 0.0               | 78.8            | Underprovisioned  
54           | Berlin <-> Duesseldorf                  | 123.8            | 0.0               | 123.8           | Underprovisioned  
55           | Berlin <-> Leipzig                      | 94.5             | 0.0               | 94.5            | Underprovisioned  
56           | Berlin <-> Koeln                        | 54.0             | 0.0               | 54.0            | Underprovisioned  
57           | Berlin <-> Frankfurt                    | 396.0            | 0.0               | 396.0           | Underprovisioned  
58           | Berlin <-> Nuernberg                    | 204.8            | 0.0               | 204.8           | Underprovisioned  
59           | Berlin <-> Mannheim                     | 45.0             | 0.0               | 45.0            | Underprovisioned  
60           | Berlin <-> Karlsruhe                    | 22.5             | 0.0               | 22.5            | Underprovisioned  
61           | Berlin <-> Stuttgart                    | 175.5            | 0.0               | 175.5           | Underprovisioned  
62           | Berlin <-> Ulm                          | 22.5             | 0.0               | 22.5            | Underprovisioned  
63           | Berlin <-> Muenchen                     | 213.8            | 0.0               | 213.8           | Underprovisioned  
68           | Hannover <-> Essen                      | 0.0              | 0.0               | 0.0             | OK                
69           | Hannover <-> Dortmund                   | 0.0              | 0.0               | 0.0             | OK                
70           | Hannover <-> Duesseldorf                | 0.0              | 0.0               | 0.0             | OK                
71           | Hannover <-> Leipzig                    | 47.2             | 0.0               | 47.2            | Underprovisioned  
72           | Hannover <-> Koeln                      | 27.0             | 0.0               | 27.0            | Underprovisioned  
73           | Hannover <-> Frankfurt                  | 0.0              | 0.0               | 0.0             | OK                
74           | Hannover <-> Nuernberg                  | 97.5             | 0.0               | 97.5            | Underprovisioned  
75           | Hannover <-> Mannheim                   | 24.0             | 0.0               | 24.0            | Underprovisioned  
76           | Hannover <-> Karlsruhe                  | 12.0             | 0.0               | 12.0            | Underprovisioned  
77           | Hannover <-> Stuttgart                  | 87.8             | 0.0               | 87.8            | Underprovisioned  
78           | Hannover <-> Ulm                        | 12.0             | 0.0               | 12.0            | Underprovisioned  
79           | Hannover <-> Muenchen                   | 114.0            | 0.0               | 114.0           | Underprovisioned  
85           | Essen <-> Dortmund                      | 0.0              | 0.0               | 0.0             | OK                
86           | Essen <-> Duesseldorf                   | 0.0              | 0.0               | 0.0             | OK                
87           | Essen <-> Leipzig                       | 21.0             | 0.0               | 21.0            | Underprovisioned  
88           | Essen <-> Koeln                         | 10.0             | 0.0               | 10.0            | Underprovisioned  
89           | Essen <-> Frankfurt                     | 77.0             | 0.0               | 77.0            | Underprovisioned  
90           | Essen <-> Nuernberg                     | 39.0             | 0.0               | 39.0            | Underprovisioned  
91           | Essen <-> Mannheim                      | 8.0              | 0.0               | 8.0             | Underprovisioned  
92           | Essen <-> Karlsruhe                     | 4.0              | 0.0               | 4.0             | Underprovisioned  
93           | Essen <-> Stuttgart                     | 32.5             | 0.0               | 32.5            | Underprovisioned  
94           | Essen <-> Ulm                           | 4.0              | 0.0               | 4.0             | Underprovisioned  
95           | Essen <-> Muenchen                      | 38.0             | 0.0               | 38.0            | Underprovisioned  
102          | Dortmund <-> Duesseldorf                | 82.5             | 0.0               | 82.5            | Underprovisioned  
103          | Dortmund <-> Leipzig                    | 70.0             | 0.0               | 70.0            | Underprovisioned  
104          | Dortmund <-> Koeln                      | 30.0             | 0.0               | 30.0            | Underprovisioned  
105          | Dortmund <-> Frankfurt                  | 247.5            | 0.0               | 247.5           | Underprovisioned  
106          | Dortmund <-> Nuernberg                  | 130.0            | 0.0               | 130.0           | Underprovisioned  
107          | Dortmund <-> Mannheim                   | 30.0             | 0.0               | 30.0            | Underprovisioned  
108          | Dortmund <-> Karlsruhe                  | 15.0             | 0.0               | 15.0            | Underprovisioned  
109          | Dortmund <-> Stuttgart                  | 113.8            | 0.0               | 113.8           | Underprovisioned  
110          | Dortmund <-> Ulm                        | 15.0             | 0.0               | 15.0            | Underprovisioned  
111          | Dortmund <-> Muenchen                   | 142.5            | 0.0               | 142.5           | Underprovisioned  
119          | Duesseldorf <-> Leipzig                 | 115.5            | 0.0               | 115.5           | Underprovisioned  
120          | Duesseldorf <-> Koeln                   | 44.0             | 0.0               | 44.0            | Underprovisioned  
121          | Duesseldorf <-> Frankfurt               | 423.5            | 0.0               | 423.5           | Underprovisioned  
122          | Duesseldorf <-> Nuernberg               | 214.5            | 0.0               | 214.5           | Underprovisioned  
123          | Duesseldorf <-> Mannheim                | 44.0             | 0.0               | 44.0            | Underprovisioned  
124          | Duesseldorf <-> Karlsruhe               | 22.0             | 0.0               | 22.0            | Underprovisioned  
125          | Duesseldorf <-> Stuttgart               | 178.8            | 0.0               | 178.8           | Underprovisioned  
126          | Duesseldorf <-> Ulm                     | 22.0             | 0.0               | 22.0            | Underprovisioned  
127          | Duesseldorf <-> Muenchen                | 209.0            | 0.0               | 209.0           | Underprovisioned  
136          | Leipzig <-> Koeln                       | 0.0              | 0.0               | 0.0             | OK                
137          | Leipzig <-> Frankfurt                   | 0.0              | 0.0               | 0.0             | OK                
138          | Leipzig <-> Nuernberg                   | 159.2            | 0.0               | 159.2           | Underprovisioned  
139          | Leipzig <-> Mannheim                    | 42.0             | 0.0               | 42.0            | Underprovisioned  
140          | Leipzig <-> Karlsruhe                   | 0.0              | 0.0               | 0.0             | OK                
141          | Leipzig <-> Stuttgart                   | 159.2            | 0.0               | 159.2           | Underprovisioned  
142          | Leipzig <-> Ulm                         | 21.0             | 0.0               | 21.0            | Underprovisioned  
143          | Leipzig <-> Muenchen                    | 199.5            | 0.0               | 199.5           | Underprovisioned  
153          | Koeln <-> Frankfurt                     | 0.0              | 0.0               | 0.0             | OK                
154          | Koeln <-> Nuernberg                     | 91.0             | 0.0               | 91.0            | Underprovisioned  
155          | Koeln <-> Mannheim                      | 20.0             | 0.0               | 20.0            | Underprovisioned  
156          | Koeln <-> Karlsruhe                     | 0.0              | 0.0               | 0.0             | OK                
157          | Koeln <-> Stuttgart                     | 78.0             | 0.0               | 78.0            | Underprovisioned  
158          | Koeln <-> Ulm                           | 10.0             | 0.0               | 10.0            | Underprovisioned  
159          | Koeln <-> Muenchen                      | 95.0             | 0.0               | 95.0            | Underprovisioned  
170          | Frankfurt <-> Nuernberg                 | 572.0            | 0.0               | 572.0           | Underprovisioned  
171          | Frankfurt <-> Mannheim                  | 132.0            | 0.0               | 132.0           | Underprovisioned  
172          | Frankfurt <-> Karlsruhe                 | 77.0             | 0.0               | 77.0            | Underprovisioned  
173          | Frankfurt <-> Stuttgart                 | 572.0            | 0.0               | 572.0           | Underprovisioned  
174          | Frankfurt <-> Ulm                       | 77.0             | 0.0               | 77.0            | Underprovisioned  
175          | Frankfurt <-> Muenchen                  | 731.5            | 0.0               | 731.5           | Underprovisioned  
187          | Nuernberg <-> Mannheim                  | 0.0              | 0.0               | 0.0             | OK                
188          | Nuernberg <-> Karlsruhe                 | 0.0              | 0.0               | 0.0             | OK                
189          | Nuernberg <-> Stuttgart                 | 253.5            | 0.0               | 253.5           | Underprovisioned  
190          | Nuernberg <-> Ulm                       | 39.0             | 0.0               | 39.0            | Underprovisioned  
191          | Nuernberg <-> Muenchen                  | 0.0              | 0.0               | 0.0             | OK                
204          | Mannheim <-> Karlsruhe                  | 0.0              | 0.0               | 0.0             | OK                
205          | Mannheim <-> Stuttgart                  | 65.0             | 0.0               | 65.0            | Underprovisioned  
206          | Mannheim <-> Ulm                        | 8.0              | 0.0               | 8.0             | Underprovisioned  
207          | Mannheim <-> Muenchen                   | 76.0             | 0.0               | 76.0            | Underprovisioned  
221          | Karlsruhe <-> Stuttgart                 | 26.0             | 0.0               | 26.0            | Underprovisioned  
222          | Karlsruhe <-> Ulm                       | 4.0              | 0.0               | 4.0             | Underprovisioned  
223          | Karlsruhe <-> Muenchen                  | 38.0             | 0.0               | 38.0            | Underprovisioned  
238          | Stuttgart <-> Ulm                       | 26.0             | 0.0               | 26.0            | Underprovisioned  
239          | Stuttgart <-> Muenchen                  | 0.0              | 0.0               | 0.0             | OK                
255          | Ulm <-> Muenchen                        | 0.0              | 0.0               | 0.0             | OK                
============================================================================================================================================
PERIOD SUMMARY:
Total Connections: 0
Aggregate Required Capacity: 12.61 Tbps
Aggregate Allocated Capacity: 0.00 Tbps
Underprovisioned Demands: 123/272 (45.2%)
Underprovisioning Ratio: 1.000 (100.0% of capacity deficit)
Overprovisioning Ratio: 0.000 (0.0% excess capacity)
Resource Utilization: 0.0%
============================================================================================================================================


Period 10:
============================================================================================================================================
Demand ID    | Src -> Dst                              | Required (Gbps)  | Allocated (Gbps)  | Deficit (Gbps)  | Status            
-------------+-----------------------------------------+------------------+-------------------+-----------------+-------------------
0            | Norden <-> Hamburg                      | 0.0              | 0.0               | 0.0             | OK                
1            | Norden <-> Bremen                       | 0.0              | 0.0               | 0.0             | OK                
2            | Norden <-> Berlin                       | 0.0              | 0.0               | 0.0             | OK                
3            | Norden <-> Hannover                     | 0.0              | 0.0               | 0.0             | OK                
4            | Norden <-> Essen                        | 0.0              | 0.0               | 0.0             | OK                
5            | Norden <-> Dortmund                     | 0.0              | 0.0               | 0.0             | OK                
6            | Norden <-> Duesseldorf                  | 0.0              | 0.0               | 0.0             | OK                
7            | Norden <-> Leipzig                      | 0.0              | 0.0               | 0.0             | OK                
8            | Norden <-> Koeln                        | 0.0              | 0.0               | 0.0             | OK                
9            | Norden <-> Frankfurt                    | 0.0              | 0.0               | 0.0             | OK                
10           | Norden <-> Nuernberg                    | 0.0              | 0.0               | 0.0             | OK                
11           | Norden <-> Mannheim                     | 0.0              | 0.0               | 0.0             | OK                
12           | Norden <-> Karlsruhe                    | 0.0              | 0.0               | 0.0             | OK                
13           | Norden <-> Stuttgart                    | 0.0              | 0.0               | 0.0             | OK                
14           | Norden <-> Ulm                          | 0.0              | 0.0               | 0.0             | OK                
15           | Norden <-> Muenchen                     | 0.0              | 0.0               | 0.0             | OK                
17           | Hamburg <-> Bremen                      | 0.0              | 0.0               | 0.0             | OK                
18           | Hamburg <-> Berlin                      | 0.0              | 0.0               | 0.0             | OK                
19           | Hamburg <-> Hannover                    | 72.0             | 0.0               | 72.0            | Underprovisioned  
20           | Hamburg <-> Essen                       | 0.0              | 0.0               | 0.0             | OK                
21           | Hamburg <-> Dortmund                    | 0.0              | 0.0               | 0.0             | OK                
22           | Hamburg <-> Duesseldorf                 | 0.0              | 0.0               | 0.0             | OK                
23           | Hamburg <-> Leipzig                     | 147.0            | 0.0               | 147.0           | Underprovisioned  
24           | Hamburg <-> Koeln                       | 72.0             | 0.0               | 72.0            | Underprovisioned  
25           | Hamburg <-> Frankfurt                   | 0.0              | 0.0               | 0.0             | OK                
26           | Hamburg <-> Nuernberg                   | 273.0            | 0.0               | 273.0           | Underprovisioned  
27           | Hamburg <-> Mannheim                    | 60.0             | 0.0               | 60.0            | Underprovisioned  
28           | Hamburg <-> Karlsruhe                   | 30.0             | 0.0               | 30.0            | Underprovisioned  
29           | Hamburg <-> Stuttgart                   | 234.0            | 0.0               | 234.0           | Underprovisioned  
30           | Hamburg <-> Ulm                         | 30.0             | 0.0               | 30.0            | Underprovisioned  
31           | Hamburg <-> Muenchen                    | 285.0            | 0.0               | 285.0           | Underprovisioned  
34           | Bremen <-> Berlin                       | 0.0              | 0.0               | 0.0             | OK                
35           | Bremen <-> Hannover                     | 18.0             | 0.0               | 18.0            | Underprovisioned  
36           | Bremen <-> Essen                        | 7.5              | 0.0               | 7.5             | Underprovisioned  
37           | Bremen <-> Dortmund                     | 26.2             | 0.0               | 26.2            | Underprovisioned  
38           | Bremen <-> Duesseldorf                  | 41.2             | 0.0               | 41.2            | Underprovisioned  
39           | Bremen <-> Leipzig                      | 36.8             | 0.0               | 36.8            | Underprovisioned  
40           | Bremen <-> Koeln                        | 18.0             | 0.0               | 18.0            | Underprovisioned  
41           | Bremen <-> Frankfurt                    | 132.0            | 0.0               | 132.0           | Underprovisioned  
42           | Bremen <-> Nuernberg                    | 68.2             | 0.0               | 68.2            | Underprovisioned  
43           | Bremen <-> Mannheim                     | 15.0             | 0.0               | 15.0            | Underprovisioned  
44           | Bremen <-> Karlsruhe                    | 7.5              | 0.0               | 7.5             | Underprovisioned  
45           | Bremen <-> Stuttgart                    | 58.5             | 0.0               | 58.5            | Underprovisioned  
46           | Bremen <-> Ulm                          | 7.5              | 0.0               | 7.5             | Underprovisioned  
47           | Bremen <-> Muenchen                     | 71.2             | 0.0               | 71.2            | Underprovisioned  
51           | Berlin <-> Hannover                     | 54.0             | 0.0               | 54.0            | Underprovisioned  
52           | Berlin <-> Essen                        | 22.5             | 0.0               | 22.5            | Underprovisioned  
53           | Berlin <-> Dortmund                     | 78.8             | 0.0               | 78.8            | Underprovisioned  
54           | Berlin <-> Duesseldorf                  | 123.8            | 0.0               | 123.8           | Underprovisioned  
55           | Berlin <-> Leipzig                      | 94.5             | 0.0               | 94.5            | Underprovisioned  
56           | Berlin <-> Koeln                        | 54.0             | 0.0               | 54.0            | Underprovisioned  
57           | Berlin <-> Frankfurt                    | 396.0            | 0.0               | 396.0           | Underprovisioned  
58           | Berlin <-> Nuernberg                    | 204.8            | 0.0               | 204.8           | Underprovisioned  
59           | Berlin <-> Mannheim                     | 45.0             | 0.0               | 45.0            | Underprovisioned  
60           | Berlin <-> Karlsruhe                    | 22.5             | 0.0               | 22.5            | Underprovisioned  
61           | Berlin <-> Stuttgart                    | 175.5            | 0.0               | 175.5           | Underprovisioned  
62           | Berlin <-> Ulm                          | 22.5             | 0.0               | 22.5            | Underprovisioned  
63           | Berlin <-> Muenchen                     | 213.8            | 0.0               | 213.8           | Underprovisioned  
68           | Hannover <-> Essen                      | 0.0              | 0.0               | 0.0             | OK                
69           | Hannover <-> Dortmund                   | 0.0              | 0.0               | 0.0             | OK                
70           | Hannover <-> Duesseldorf                | 0.0              | 0.0               | 0.0             | OK                
71           | Hannover <-> Leipzig                    | 47.2             | 0.0               | 47.2            | Underprovisioned  
72           | Hannover <-> Koeln                      | 27.0             | 0.0               | 27.0            | Underprovisioned  
73           | Hannover <-> Frankfurt                  | 0.0              | 0.0               | 0.0             | OK                
74           | Hannover <-> Nuernberg                  | 97.5             | 0.0               | 97.5            | Underprovisioned  
75           | Hannover <-> Mannheim                   | 24.0             | 0.0               | 24.0            | Underprovisioned  
76           | Hannover <-> Karlsruhe                  | 12.0             | 0.0               | 12.0            | Underprovisioned  
77           | Hannover <-> Stuttgart                  | 87.8             | 0.0               | 87.8            | Underprovisioned  
78           | Hannover <-> Ulm                        | 12.0             | 0.0               | 12.0            | Underprovisioned  
79           | Hannover <-> Muenchen                   | 114.0            | 0.0               | 114.0           | Underprovisioned  
85           | Essen <-> Dortmund                      | 0.0              | 0.0               | 0.0             | OK                
86           | Essen <-> Duesseldorf                   | 0.0              | 0.0               | 0.0             | OK                
87           | Essen <-> Leipzig                       | 21.0             | 0.0               | 21.0            | Underprovisioned  
88           | Essen <-> Koeln                         | 10.0             | 0.0               | 10.0            | Underprovisioned  
89           | Essen <-> Frankfurt                     | 77.0             | 0.0               | 77.0            | Underprovisioned  
90           | Essen <-> Nuernberg                     | 39.0             | 0.0               | 39.0            | Underprovisioned  
91           | Essen <-> Mannheim                      | 8.0              | 0.0               | 8.0             | Underprovisioned  
92           | Essen <-> Karlsruhe                     | 4.0              | 0.0               | 4.0             | Underprovisioned  
93           | Essen <-> Stuttgart                     | 32.5             | 0.0               | 32.5            | Underprovisioned  
94           | Essen <-> Ulm                           | 4.0              | 0.0               | 4.0             | Underprovisioned  
95           | Essen <-> Muenchen                      | 38.0             | 0.0               | 38.0            | Underprovisioned  
102          | Dortmund <-> Duesseldorf                | 82.5             | 0.0               | 82.5            | Underprovisioned  
103          | Dortmund <-> Leipzig                    | 70.0             | 0.0               | 70.0            | Underprovisioned  
104          | Dortmund <-> Koeln                      | 30.0             | 0.0               | 30.0            | Underprovisioned  
105          | Dortmund <-> Frankfurt                  | 247.5            | 0.0               | 247.5           | Underprovisioned  
106          | Dortmund <-> Nuernberg                  | 130.0            | 0.0               | 130.0           | Underprovisioned  
107          | Dortmund <-> Mannheim                   | 30.0             | 0.0               | 30.0            | Underprovisioned  
108          | Dortmund <-> Karlsruhe                  | 15.0             | 0.0               | 15.0            | Underprovisioned  
109          | Dortmund <-> Stuttgart                  | 113.8            | 0.0               | 113.8           | Underprovisioned  
110          | Dortmund <-> Ulm                        | 15.0             | 0.0               | 15.0            | Underprovisioned  
111          | Dortmund <-> Muenchen                   | 142.5            | 0.0               | 142.5           | Underprovisioned  
119          | Duesseldorf <-> Leipzig                 | 115.5            | 0.0               | 115.5           | Underprovisioned  
120          | Duesseldorf <-> Koeln                   | 44.0             | 0.0               | 44.0            | Underprovisioned  
121          | Duesseldorf <-> Frankfurt               | 423.5            | 0.0               | 423.5           | Underprovisioned  
122          | Duesseldorf <-> Nuernberg               | 214.5            | 0.0               | 214.5           | Underprovisioned  
123          | Duesseldorf <-> Mannheim                | 44.0             | 0.0               | 44.0            | Underprovisioned  
